,count,percent
memoir,22,0.0006674959798537577
Sholem Aleichem,22,0.0006674959798537577
ehud olmert,22,0.0006674959798537577
soldier,22,0.0006674959798537577
law,22,0.0006674959798537577
muslim ban,22,0.0006674959798537577
far right,22,0.0006674959798537577
Joan Rivers,22,0.0006674959798537577
missile,22,0.0006674959798537577
debbie wasserman schultz,21,0.0006371552534967687
anat hoffman,21,0.0006371552534967687
Drake,21,0.0006371552534967687
amare stoudemire,21,0.0006371552534967687
get,21,0.0006371552534967687
30 Days 30 Texts,21,0.0006371552534967687
Roy Moore,21,0.0006371552534967687
bnai brith,21,0.0006371552534967687
budget,21,0.0006371552534967687
Mike Pence,21,0.0006371552534967687
retirement,21,0.0006371552534967687
Shlomo Carlebach,21,0.0006371552534967687
menorah,21,0.0006371552534967687
intifada,21,0.0006371552534967687
Ariel Sharon,21,0.0006371552534967687
Bar Mitzvah,21,0.0006371552534967687
democratic national convention,21,0.0006371552534967687
challah,21,0.0006371552534967687
pinkwashing,21,0.0006371552534967687
amanda bynes,21,0.0006371552534967687
Reuven Rivlin,21,0.0006371552534967687
kadima,21,0.0006371552534967687
Washington Post,21,0.0006371552534967687
John Galliano,21,0.0006371552534967687
asylum,21,0.0006371552534967687
fatah,21,0.0006371552534967687
fire,21,0.0006371552534967687
Eileen Reynolds,21,0.0006371552534967687
jewish food,21,0.0006371552534967687
Yiddish Theater,21,0.0006371552534967687
yitzhak rabin,21,0.0006371552534967687
Broadway,21,0.0006371552534967687
JESNA,21,0.0006371552534967687
Mikveh,21,0.0006371552534967687
survivors,21,0.0006371552534967687
Wedding,21,0.0006371552534967687
barry freundel,20,0.0006068145271397798
woody allen,20,0.0006068145271397798
china,20,0.0006068145271397798
national football league,20,0.0006068145271397798
church,20,0.0006068145271397798
anti-israel,20,0.0006068145271397798
Samuel D. Gruber,20,0.0006068145271397798
Jewish National Fund,20,0.0006068145271397798
Schindler's List,20,0.0006068145271397798
Amy Winehouse,20,0.0006068145271397798
Massachusetts,20,0.0006068145271397798
pamela geller,20,0.0006068145271397798
Chelsea Clinton,20,0.0006068145271397798
child abuse,20,0.0006068145271397798
conference of presidents,20,0.0006068145271397798
ehud barak,20,0.0006068145271397798
Diaspora,20,0.0006068145271397798
Maariv,20,0.0006068145271397798
williamsburg,20,0.0006068145271397798
Bat Mitzvah,20,0.0006068145271397798
Cannes Film Festival,20,0.0006068145271397798
Al Qaeda,20,0.0006068145271397798
Swastika,20,0.0006068145271397798
Birth Control,20,0.0006068145271397798
Elena Kagan,20,0.0006068145271397798
Birthright,20,0.0006068145271397798
academia,20,0.0006068145271397798
Parsha,20,0.0006068145271397798
Tamika Mallory,20,0.0006068145271397798
foreign policy,20,0.0006068145271397798
letter,20,0.0006068145271397798
manhattan,20,0.0006068145271397798
Ehud Olmert,20,0.0006068145271397798
New York Jewish Film Festival,20,0.0006068145271397798
purim,20,0.0006068145271397798
David Grossman,20,0.0006068145271397798
World of Words,20,0.0006068145271397798
Bagels,20,0.0006068145271397798
charles hynes,20,0.0006068145271397798
Russian Jews,20,0.0006068145271397798
men,20,0.0006068145271397798
vaccination,20,0.0006068145271397798
midterms,20,0.0006068145271397798
presidential debate,20,0.0006068145271397798
lithuania,20,0.0006068145271397798
Rabbi,20,0.0006068145271397798
Mordechai Shinefield,20,0.0006068145271397798
jdate,20,0.0006068145271397798
michael bloomberg,20,0.0006068145271397798
gefilte fish,20,0.0006068145271397798
bob dylan,20,0.0006068145271397798
jazz,19,0.0005764738007827908
Michelle Obama,19,0.0005764738007827908
European Union,19,0.0005764738007827908
jewish home,19,0.0005764738007827908
zionism,19,0.0005764738007827908
Fatah,19,0.0005764738007827908
Bernard Henri Levy,19,0.0005764738007827908
white nationalist,19,0.0005764738007827908
holland,19,0.0005764738007827908
